Column,UDI,Count,Type,Description
0,eid,502641,Sequence,Encoded anonymised participant ID
1,21-0.0,500926,Categorical (single),Weight method Uses data-coding 100261 comprises 5 Integer-valued members in a simple list.
1171,4717-0.0,172734,Categorical (single),Shortness of breath walking on level ground Uses data-coding 100349 comprises 4 Integer-valued members in a simple list.
1172,4717-1.0,20339
1173,4717-2.0,11037
1174,4728-0.0,172734,Categorical (single),Leg pain on walking Uses data-coding 100349 comprises 4 Integer-valued members in a simple list.
1175,4728-1.0,20339
1176,4728-2.0,11037
1177,5057-0.0,151090,Integer,Number of older siblings Uses data-coding 100291 comprises 2 Integer-valued members in a simple list.
1178,5057-1.0,17439
1179,5057-2.0,9681
1180,5364-0.0,116117,Integer,Average weekly intake of other alcoholic drinks Uses data-coding 100291 comprises 2 Integer-valued members in a simple list.
1181,5364-1.0,14513
1182,5364-2.0,7835
1183,5375-0.0,60571,Integer,Longest period of unenthusiasm / disinterest Uses data-coding 100291 comprises 2 Integer-valued members in a simple list.
1184,5375-1.0,6463
1185,5375-2.0,3472
1186,5386-0.0,60567,Integer,Number of unenthusiastic/disinterested episodes Uses data-coding 100291 comprises 2 Integer-valued members in a simple list.
1187,5386-1.0,6463
1188,5386-2.0,3472
1189,5408-0.0,4039,Categorical (single),Which eye(s) affected by amblyopia (lazy eye) Uses data-coding 100515 comprises 3 Integer-valued members in a simple list.
1190,5408-1.0,800
1191,5408-2.0,357
1192,5419-0.0,843,Categorical (single),Which eye(s) affected by injury or trauma resulting in loss of vision Uses data-coding 100515 comprises 3 Integer-valued members in a simple list.
1193,5419-1.0,135
1194,5419-2.0,55
1195,5430-0.0,843,Integer,Age when loss of vision due to injury or trauma diagnosed Uses data-coding 100291 comprises 2 Integer-valued members in a simple list.
1196,5430-1.0,135
1197,5430-2.0,55
1198,5441-0.0,6371,Categorical (single),Which eye(s) are affected by cataract Uses data-coding 100515 comprises 3 Integer-valued members in a simple list.
1199,5441-1.0,1742
1200,5441-2.0,1071
1201,5452-0.0,39756,Categorical (single),Leg pain when standing still or sitting Uses data-coding 100349 comprises 4 Integer-valued members in a simple list.
1202,5452-1.0,3891
1203,5452-2.0,2067
1204,5463-0.0,39756,Categorical (single),Leg pain in calf/calves Uses data-coding 100349 comprises 4 Integer-valued members in a simple list.
1205,5463-1.0,3891
1206,5463-2.0,2067
1207,5474-0.0,39756,Categorical (single),Leg pain when walking uphill or hurrying Uses data-coding 100349 comprises 4 Integer-valued members in a simple list.
1208,5474-1.0,3891
1209,5474-2.0,2067
1210,5485-0.0,39756,Categorical (single),Leg pain when walking normally Uses data-coding 100349 comprises 4 Integer-valued members in a simple list.
1211,5485-1.0,3891
1212,5485-2.0,2067
1213,5496-0.0,21713,Categorical (single),Leg pain when walking ever disappears while walking Uses data-coding 100349 comprises 4 Integer-valued members in a simple list.
1214,5496-1.0,2055
1215,5496-2.0,1061
1216,5507-0.0,39756,Categorical (single),Leg pain on walking : action taken Uses data-coding 100549 comprises 5 Integer-valued members in a simple list.
1217,5507-1.0,3891
1218,5507-2.0,2067
1219,5518-0.0,39756,Categorical (single),Leg pain on walking : effect of standing still Uses data-coding 100550 comprises 4 Integer-valued members in a simple list.
1220,5518-1.0,3891
1221,5518-2.0,2067
1222,5529-0.0,39756,Categorical (single),Surgery on leg arteries (other than for varicose veins) Uses data-coding 100349 comprises 4 Integer-valued members in a simple list.
1223,5529-1.0,3891
1224,5529-2.0,2067
1225,5540-0.0,39756,Categorical (single),Surgery/amputation of toe or leg Uses data-coding 100552 comprises 6 Integer-valued members in a simple list.
1226,5540-1.0,3891
1227,5540-2.0,2067
1228,5610-0.0,44660,Categorical (single),Which eye(s) affected by presbyopia Uses data-coding 100515 comprises 3 Integer-valued members in a simple list.
1229,5610-1.0,8194
1230,5610-2.0,4395
1231,5663-0.0,36082,Categorical (single),Length of longest manic/irritable episode Uses data-coding 100499 comprises 5 Integer-valued members in a simple list.
1232,5663-1.0,2911
1233,5663-2.0,1626
1234,5674-0.0,36082,Categorical (single),Severity of manic/irritable episodes Uses data-coding 100500 comprises 4 Integer-valued members in a simple list.
1235,5674-1.0,2911
1236,5674-2.0,1626
1237,5832-0.0,22054,Categorical (single),Which eye(s) affected by hypermetropia (long sight) Uses data-coding 100515 comprises 3 Integer-valued members in a simple list.
1238,5832-1.0,3875
1239,5832-2.0,2240
1240,5843-0.0,42477,Categorical (single),Which eye(s) affected by myopia (short sight) Uses data-coding 100515 comprises 3 Integer-valued members in a simple list.
1241,5843-1.0,7925
1242,5843-2.0,4293
1243,5855-0.0,13611,Categorical (single),Which eye(s) affected by astigmatism Uses data-coding 100515 comprises 3 Integer-valued members in a simple list.
1244,5855-1.0,2705
1245,5855-2.0,1433
1246,5877-0.0,1987,Categorical (single),Which eye(s) affected by other eye condition Uses data-coding 100515 comprises 3 Integer-valued members in a simple list.
1247,5877-1.0,284
1248,5877-2.0,143
1249,5890-0.0,1520,Categorical (single),Which eye(s) affected by diabetes-related eye disease Uses data-coding 100515 comprises 3 Integer-valued members in a simple list.
1250,5890-1.0,220
1251,5890-2.0,100
1252,5901-0.0,1835,Integer,Age when diabetes-related eye disease diagnosed Uses data-coding 100291 comprises 2 Integer-valued members in a simple list.
1253,5901-1.0,220
1254,5901-2.0,100
1255,5912-0.0,1317,Categorical (single),Which eye(s) affected by macular degeneration Uses data-coding 100515 comprises 3 Integer-valued members in a simple list.
1256,5912-1.0,382
1257,5912-2.0,187
1258,5923-0.0,1317,Integer,Age macular degeneration diagnosed Uses data-coding 100291 comprises 2 Integer-valued members in a simple list.
1259,5923-1.0,382
1260,5923-2.0,187
1261,5934-0.0,2451,Categorical (single),Which eye(s) affected by other serious eye condition Uses data-coding 100515 comprises 3 Integer-valued members in a simple list.
1262,5934-1.0,495
1263,5934-2.0,238
1264,5945-0.0,2451,Integer,Age other serious eye condition diagnosed Uses data-coding 100291 comprises 2 Integer-valued members in a simple list.
1265,5945-1.0,495
1266,5945-2.0,238
1267,5959-0.0,2634,Categorical (single),Previously smoked cigarettes on most/all days Uses data-coding 100352 comprises 3 Integer-valued members in a simple list.
1268,5959-1.0,67
1269,5959-2.0,27
1270,5983-0.0,74996,Integer,"ECG, heart rate"
1271,5983-0.1,77474
1272,5983-0.2,71516
1273,5983-0.3,69528
1274,5983-0.4,69046
1275,5983-0.5,68823
1276,5983-0.6,68689
1277,5983-0.7,68593
1278,5983-0.8,68516
1279,5983-0.9,68409
1280,5983-0.10,68334
1281,5983-0.11,68241
1282,5983-0.12,68144
1283,5983-0.13,68032
1284,5983-0.14,67910
1285,5983-0.15,67793
1286,5983-0.16,67687
1287,5983-0.17,67593
1288,5983-0.18,67502
1289,5983-0.19,67422
1290,5983-0.20,67349
1291,5983-0.21,67282
1292,5983-0.22,67195
1293,5983-0.23,67104
1294,5983-0.24,67019
1295,5983-0.25,66942
1296,5983-0.26,66861
1297,5983-0.27,66780
1298,5983-0.28,66709
1299,5983-0.29,66616
1300,5983-0.30,66530
1301,5983-0.31,66442
1302,5983-0.32,66348
1303,5983-0.33,66247
1304,5983-0.34,66092
1305,5983-0.35,65456
1306,5983-0.36,64951
1307,5983-0.37,64602
1308,5983-0.38,64275
1309,5983-0.39,64014
1310,5983-0.40,63759
1311,5983-0.41,63520
1312,5983-0.42,63292
1313,5983-0.43,63065
1314,5983-0.44,62824
1315,5983-0.45,62559
1316,5983-0.46,62322
1317,5983-0.47,62070
1318,5983-0.48,61818
1319,5983-0.49,61529
1320,5983-0.50,60809
1321,5983-0.51,56226
1322,5983-0.52,52225
1323,5983-0.53,49277
1324,5983-0.54,47103
1325,5983-0.55,45236
1326,5983-0.56,43666
1327,5983-0.57,42380
1328,5983-0.58,41220
1329,5983-0.59,40314
1330,5983-0.60,39610
1331,5983-0.61,39031
1332,5983-0.62,38606
1333,5983-0.63,38253
1334,5983-0.64,37953
1335,5983-0.65,37717
1336,5983-0.66,37497
1337,5983-0.67,37294
1338,5983-0.68,37133
1339,5983-0.69,36967
1340,5983-0.70,36780
1341,5983-0.71,36508
1342,5983-0.72,36265
1343,5983-0.73,36049
1344,5983-0.74,35787
1345,5983-0.75,34066
1346,5983-0.76,26463
1347,5983-0.77,21006
1348,5983-0.78,17210
1349,5983-0.79,14320
1350,5983-0.80,12017
1351,5983-0.81,10027
1352,5983-0.82,8424
1353,5983-0.83,7157
1354,5983-0.84,5382
1355,5983-0.85,4098
1356,5983-0.86,3189
1357,5983-0.87,2505
1358,5983-0.88,1988
1359,5983-0.89,1609
1360,5983-0.90,1305
1361,5983-0.91,1082
1362,5983-0.92,929
1363,5983-0.93,789
1364,5983-0.94,690
1365,5983-0.95,563
1366,5983-0.96,399
1367,5983-0.97,309
1368,5983-0.98,234
1369,5983-0.99,167
1370,5983-0.100,144
1371,5983-0.101,110
1372,5983-0.102,88
1373,5983-0.103,64
1374,5983-0.104,44
1375,5983-0.105,33
1376,5983-0.106,22
1377,5983-0.107,18
1378,5983-0.108,16
1379,5983-0.109,8
1380,5983-0.110,6
1381,5983-0.111,1
1382,5983-1.0,19576
1383,5983-1.1,20021
1384,5983-1.2,19027
1385,5983-1.3,18501
1386,5983-1.4,18360
1387,5983-1.5,18299
1388,5983-1.6,18267
1389,5983-1.7,18232
1390,5983-1.8,18209
1391,5983-1.9,18192
1392,5983-1.10,18179
1393,5983-1.11,18164
1394,5983-1.12,18128
1395,5983-1.13,18099
1396,5983-1.14,18063
1397,5983-1.15,18039
1398,5983-1.16,18015
1399,5983-1.17,17984
1400,5983-1.18,17958
1401,5983-1.19,17937
1402,5983-1.20,17907
1403,5983-1.21,17895
1404,5983-1.22,17881
1405,5983-1.23,17862
1406,5983-1.24,17842
1407,5983-1.25,17824
1408,5983-1.26,17810
1409,5983-1.27,17783
1410,5983-1.28,17764
1411,5983-1.29,17747
1412,5983-1.30,17724
1413,5983-1.31,17695
1414,5983-1.32,17665
1415,5983-1.33,17643
1416,5983-1.34,17592
1417,5983-1.35,17461
1418,5983-1.36,17329
1419,5983-1.37,17225
1420,5983-1.38,17128
1421,5983-1.39,17052
1422,5983-1.40,16971
1423,5983-1.41,16894
1424,5983-1.42,16825
1425,5983-1.43,16759
1426,5983-1.44,16681
1427,5983-1.45,16615
1428,5983-1.46,16526
1429,5983-1.47,16443
1430,5983-1.48,16353
1431,5983-1.49,16278
1432,5983-1.50,16015
1433,5983-1.51,14792
1434,5983-1.52,13623
1435,5983-1.53,12684
1436,5983-1.54,11936
1437,5983-1.55,11323
1438,5983-1.56,10762
1439,5983-1.57,10296
1440,5983-1.58,9915
1441,5983-1.59,9566
1442,5983-1.60,9301
1443,5983-1.61,9105
1444,5983-1.62,8956
1445,5983-1.63,8841
1446,5983-1.64,8738
1447,5983-1.65,8668
1448,5983-1.66,8596
1449,5983-1.67,8558
1450,5983-1.68,8510
1451,5983-1.69,8478
1452,5983-1.70,8416
1453,5983-1.71,8352
1454,5983-1.72,8295
1455,5983-1.73,8238
1456,5983-1.74,8168
1457,5983-1.75,7741
1458,5983-1.76,6183
1459,5983-1.77,4945
1460,5983-1.78,4060
1461,5983-1.79,3266
1462,5983-1.80,2657
1463,5983-1.81,2187
1464,5983-1.82,1820
1465,5983-1.83,1507
1466,5983-1.84,1144
1467,5983-1.85,888
1468,5983-1.86,724
1469,5983-1.87,592
1470,5983-1.88,478
1471,5983-1.89,393
1472,5983-1.90,337
1473,5983-1.91,289
1474,5983-1.92,249
1475,5983-1.93,222
1476,5983-1.94,196
1477,5983-1.95,168
1478,5983-1.96,117
1479,5983-1.97,75
1480,5983-1.98,58
1481,5983-1.99,46
1482,5983-1.100,33
1483,5983-1.101,20
1484,5983-1.102,16
1485,5983-1.103,14
1486,5983-1.104,10
1487,5983-1.105,7
1488,5983-1.106,4
1489,5983-1.107,4
1490,5983-1.108,3
1491,5983-1.109,1
1492,5983-1.110,0
1493,5983-1.111,0
1494,5984-0.0,77761,Integer,"ECG, load"
1495,5984-0.1,77758
1496,5984-0.2,71768
1497,5984-0.3,69714
1498,5984-0.4,69202
1499,5984-0.5,68965
1500,5984-0.6,68824
1501,5984-0.7,68719
1502,5984-0.8,68652
1503,5984-0.9,68548
1504,5984-0.10,68470
1505,5984-0.11,68387
1506,5984-0.12,68296
1507,5984-0.13,68180
1508,5984-0.14,68060
1509,5984-0.15,67943
1510,5984-0.16,67832
1511,5984-0.17,67740
1512,5984-0.18,67648
1513,5984-0.19,67569
1514,5984-0.20,67498
1515,5984-0.21,67432
1516,5984-0.22,67347
1517,5984-0.23,67260
1518,5984-0.24,67172
1519,5984-0.25,67093
1520,5984-0.26,67016
1521,5984-0.27,66929
1522,5984-0.28,66847
1523,5984-0.29,66758
1524,5984-0.30,66675
1525,5984-0.31,66590
1526,5984-0.32,66500
1527,5984-0.33,66407
1528,5984-0.34,66238
1529,5984-0.35,65603
1530,5984-0.36,65111
1531,5984-0.37,64762
1532,5984-0.38,64428
1533,5984-0.39,64166
1534,5984-0.40,63916
1535,5984-0.41,63674
1536,5984-0.42,63442
1537,5984-0.43,63218
1538,5984-0.44,62979
1539,5984-0.45,62712
1540,5984-0.46,62485
1541,5984-0.47,62251
1542,5984-0.48,61994
1543,5984-0.49,61723
1544,5984-0.50,61031
1545,5984-0.51,56410
1546,5984-0.52,52388
1547,5984-0.53,49435
1548,5984-0.54,47256
1549,5984-0.55,45403
1550,5984-0.56,43823
1551,5984-0.57,42526
1552,5984-0.58,41361
1553,5984-0.59,40456
1554,5984-0.60,39740
1555,5984-0.61,39158
1556,5984-0.62,38734
1557,5984-0.63,38378
1558,5984-0.64,38076
1559,5984-0.65,37844
1560,5984-0.66,37617
1561,5984-0.67,37422
1562,5984-0.68,37263
1563,5984-0.69,37098
1564,5984-0.70,36922
1565,5984-0.71,36673
1566,5984-0.72,36462
1567,5984-0.73,36270
1568,5984-0.74,36040
1569,5984-0.75,34333
1570,5984-0.76,26640
1571,5984-0.77,21139
1572,5984-0.78,17323
1573,5984-0.79,14408
1574,5984-0.80,12094
1575,5984-0.81,10088
1576,5984-0.82,8480
1577,5984-0.83,7214
1578,5984-0.84,5429
1579,5984-0.85,4134
1580,5984-0.86,3223
1581,5984-0.87,2538
1582,5984-0.88,2016
1583,5984-0.89,1626
1584,5984-0.90,1320
1585,5984-0.91,1098
1586,5984-0.92,939
1587,5984-0.93,797
1588,5984-0.94,695
1589,5984-0.95,565
1590,5984-0.96,404
1591,5984-0.97,314
1592,5984-0.98,236
1593,5984-0.99,168
1594,5984-0.100,145
1595,5984-0.101,110
1596,5984-0.102,89
1597,5984-0.103,65
1598,5984-0.104,44
1599,5984-0.105,33
1600,5984-0.106,23
1601,5984-0.107,18
1602,5984-0.108,16
1603,5984-0.109,8
1604,5984-0.110,6
1605,5984-0.111,1
1606,5984-0.112,1
1607,5984-0.113,1
1608,5984-1.0,20055
1609,5984-1.1,20052
1610,5984-1.2,19044
1611,5984-1.3,18538
1612,5984-1.4,18397
1613,5984-1.5,18324
1614,5984-1.6,18280
1615,5984-1.7,18245
1616,5984-1.8,18228
1617,5984-1.9,18209
1618,5984-1.10,18195
1619,5984-1.11,18179
1620,5984-1.12,18147
1621,5984-1.13,18116
1622,5984-1.14,18085
1623,5984-1.15,18054
1624,5984-1.16,18025
1625,5984-1.17,17994
1626,5984-1.18,17972
1627,5984-1.19,17950
1628,5984-1.20,17928
1629,5984-1.21,17915
1630,5984-1.22,17898
1631,5984-1.23,17876
1632,5984-1.24,17856
1633,5984-1.25,17840
1634,5984-1.26,17826
1635,5984-1.27,17800
1636,5984-1.28,17782
1637,5984-1.29,17763
1638,5984-1.30,17738
1639,5984-1.31,17706
1640,5984-1.32,17679
1641,5984-1.33,17656
1642,5984-1.34,17603
1643,5984-1.35,17473
1644,5984-1.36,17343
1645,5984-1.37,17235
1646,5984-1.38,17138
1647,5984-1.39,17060
1648,5984-1.40,16980
1649,5984-1.41,16906
1650,5984-1.42,16834
1651,5984-1.43,16766
1652,5984-1.44,16693
1653,5984-1.45,16625
1654,5984-1.46,16544
1655,5984-1.47,16472
1656,5984-1.48,16388
1657,5984-1.49,16309
1658,5984-1.50,16039
1659,5984-1.51,14805
1660,5984-1.52,13635
1661,5984-1.53,12696
1662,5984-1.54,11944
1663,5984-1.55,11328
1664,5984-1.56,10768
1665,5984-1.57,10302
1666,5984-1.58,9921
1667,5984-1.59,9573
1668,5984-1.60,9309
1669,5984-1.61,9111
1670,5984-1.62,8960
1671,5984-1.63,8846
1672,5984-1.64,8742
1673,5984-1.65,8674
1674,5984-1.66,8603
1675,5984-1.67,8563
1676,5984-1.68,8515
1677,5984-1.69,8484
1678,5984-1.70,8428
1679,5984-1.71,8370
1680,5984-1.72,8317
1681,5984-1.73,8261
1682,5984-1.74,8192
1683,5984-1.75,7760
1684,5984-1.76,6191
1685,5984-1.77,4949
1686,5984-1.78,4063
1687,5984-1.79,3267
1688,5984-1.80,2657
1689,5984-1.81,2188
1690,5984-1.82,1822
1691,5984-1.83,1509
1692,5984-1.84,1147
1693,5984-1.85,890
1694,5984-1.86,725
1695,5984-1.87,593
1696,5984-1.88,479
1697,5984-1.89,394
1698,5984-1.90,339
1699,5984-1.91,291
1700,5984-1.92,250
1701,5984-1.93,223
1702,5984-1.94,197
1703,5984-1.95,168
1704,5984-1.96,117
1705,5984-1.97,75
1706,5984-1.98,58
1707,5984-1.99,46
1708,5984-1.100,33
1709,5984-1.101,20
1710,5984-1.102,16
1711,5984-1.103,14
1712,5984-1.104,10
1713,5984-1.105,7
1714,5984-1.106,4
1715,5984-1.107,4
1716,5984-1.108,3
1717,5984-1.109,1
1718,5984-1.110,0
1719,5984-1.111,0
1720,5984-1.112,0
1721,5984-1.113,0
1722,5986-0.0,77961,Integer,"ECG, phase time"
1723,5986-0.1,77958
1724,5986-0.2,71968
1725,5986-0.3,69914
1726,5986-0.4,69401
1727,5986-0.5,69164
1728,5986-0.6,69023
1729,5986-0.7,68918
1730,5986-0.8,68851
1731,5986-0.9,68747
1732,5986-0.10,68669
1733,5986-0.11,68586
1734,5986-0.12,68495
1735,5986-0.13,68378
1736,5986-0.14,68258
1737,5986-0.15,68141
1738,5986-0.16,68030
1739,5986-0.17,67938
1740,5986-0.18,67846
1741,5986-0.19,67768
1742,5986-0.20,67697
1743,5986-0.21,67631
1744,5986-0.22,67546
1745,5986-0.23,67457
1746,5986-0.24,67369
1747,5986-0.25,67290
1748,5986-0.26,67213
1749,5986-0.27,67125
1750,5986-0.28,67043
1751,5986-0.29,66953
1752,5986-0.30,66869
1753,5986-0.31,66784
1754,5986-0.32,66694
1755,5986-0.33,66601
1756,5986-0.34,66432
1757,5986-0.35,65796
1758,5986-0.36,65301
1759,5986-0.37,64952
1760,5986-0.38,64618
1761,5986-0.39,64352
1762,5986-0.40,64100
1763,5986-0.41,63858
1764,5986-0.42,63625
1765,5986-0.43,63401
1766,5986-0.44,63161
1767,5986-0.45,62894
1768,5986-0.46,62666
1769,5986-0.47,62431
1770,5986-0.48,62172
1771,5986-0.49,61900
1772,5986-0.50,61203
1773,5986-0.51,56578
1774,5986-0.52,52550
1775,5986-0.53,49583
1776,5986-0.54,47391
1777,5986-0.55,45531
1778,5986-0.56,43942
1779,5986-0.57,42643
1780,5986-0.58,41477
1781,5986-0.59,40570
1782,5986-0.60,39853
1783,5986-0.61,39266
1784,5986-0.62,38842
1785,5986-0.63,38483
1786,5986-0.64,38180
1787,5986-0.65,37948
1788,5986-0.66,37718
1789,5986-0.67,37518
1790,5986-0.68,37357
1791,5986-0.69,37189
1792,5986-0.70,37011
1793,5986-0.71,36761
1794,5986-0.72,36549
1795,5986-0.73,36357
1796,5986-0.74,36127
1797,5986-0.75,34419
1798,5986-0.76,26718
1799,5986-0.77,21207
1800,5986-0.78,17377
1801,5986-0.79,14456
1802,5986-0.80,12134
1803,5986-0.81,10122
1804,5986-0.82,8508
1805,5986-0.83,7235
1806,5986-0.84,5449
1807,5986-0.85,4149
1808,5986-0.86,3233
1809,5986-0.87,2545
1810,5986-0.88,2021
1811,5986-0.89,1631
1812,5986-0.90,1325
1813,5986-0.91,1101
1814,5986-0.92,942
1815,5986-0.93,800
1816,5986-0.94,698
1817,5986-0.95,568
1818,5986-0.96,406
1819,5986-0.97,315
1820,5986-0.98,237
1821,5986-0.99,168
1822,5986-0.100,145
1823,5986-0.101,110
1824,5986-0.102,89
1825,5986-0.103,65
1826,5986-0.104,44
1827,5986-0.105,33
1828,5986-0.106,23
1829,5986-0.107,18
1830,5986-0.108,16
1831,5986-0.109,8
1832,5986-0.110,6
1833,5986-0.111,1
1834,5986-0.112,1
1835,5986-0.113,1
1836,5986-1.0,20088
1837,5986-1.1,20085
1838,5986-1.2,19077
1839,5986-1.3,18544
1840,5986-1.4,18397
1841,5986-1.5,18324
1842,5986-1.6,18280
1843,5986-1.7,18245
1844,5986-1.8,18228
1845,5986-1.9,18209
1846,5986-1.10,18195
1847,5986-1.11,18179
1848,5986-1.12,18147
1849,5986-1.13,18116
1850,5986-1.14,18085
1851,5986-1.15,18054
1852,5986-1.16,18025
1853,5986-1.17,17994
1854,5986-1.18,17972
1855,5986-1.19,17950
1856,5986-1.20,17928
1857,5986-1.21,17915
1858,5986-1.22,17898
1859,5986-1.23,17876
1860,5986-1.24,17856
1861,5986-1.25,17840
1862,5986-1.26,17826
1863,5986-1.27,17800
1864,5986-1.28,17782
1865,5986-1.29,17763
1866,5986-1.30,17738
1867,5986-1.31,17706
1868,5986-1.32,17679
1869,5986-1.33,17656
1870,5986-1.34,17603
1871,5986-1.35,17473
1872,5986-1.36,17343
1873,5986-1.37,17235
1874,5986-1.38,17138
1875,5986-1.39,17060
1876,5986-1.40,16980
1877,5986-1.41,16906
1878,5986-1.42,16834
1879,5986-1.43,16766
1880,5986-1.44,16693
1881,5986-1.45,16625
1882,5986-1.46,16544
1883,5986-1.47,16472
1884,5986-1.48,16388
1885,5986-1.49,16309
1886,5986-1.50,16039
1887,5986-1.51,14805
1888,5986-1.52,13635
1889,5986-1.53,12696
1890,5986-1.54,11944
1891,5986-1.55,11328
1892,5986-1.56,10768
1893,5986-1.57,10302
1894,5986-1.58,9921
1895,5986-1.59,9573
1896,5986-1.60,9309
1897,5986-1.61,9111
1898,5986-1.62,8960
1899,5986-1.63,8846
1900,5986-1.64,8742
1901,5986-1.65,8674
1902,5986-1.66,8603
1903,5986-1.67,8563
1904,5986-1.68,8515
1905,5986-1.69,8484
1906,5986-1.70,8428
1907,5986-1.71,8370
1908,5986-1.72,8317
1909,5986-1.73,8261
1910,5986-1.74,8192
1911,5986-1.75,7760
1912,5986-1.76,6191
1913,5986-1.77,4949
1914,5986-1.78,4063
1915,5986-1.79,3267
1916,5986-1.80,2657
1917,5986-1.81,2188
1918,5986-1.82,1822
1919,5986-1.83,1509
1920,5986-1.84,1147
1921,5986-1.85,890
1922,5986-1.86,725
1923,5986-1.87,593
1924,5986-1.88,479
1925,5986-1.89,394
1926,5986-1.90,339
1927,5986-1.91,291
1928,5986-1.92,250
1929,5986-1.93,223
1930,5986-1.94,197
1931,5986-1.95,168
1932,5986-1.96,117
1933,5986-1.97,75
1934,5986-1.98,58
1935,5986-1.99,46
1936,5986-1.100,33
1937,5986-1.101,20
1938,5986-1.102,16
1939,5986-1.103,14
1940,5986-1.104,10
1941,5986-1.105,7
1942,5986-1.106,4
1943,5986-1.107,4
1944,5986-1.108,3
1945,5986-1.109,1
1946,5986-1.110,0
1947,5986-1.111,0
1948,5986-1.112,0
1949,5986-1.113,0
1950,5987-0.0,77958,Text,"ECG, trend phase name"
1951,5987-0.1,77958
1952,5987-0.2,71968
1953,5987-0.3,69914
1954,5987-0.4,69401
1955,5987-0.5,69164
1956,5987-0.6,69023
1957,5987-0.7,68918
1958,5987-0.8,68851
1959,5987-0.9,68747
1960,5987-0.10,68669
1961,5987-0.11,68586
1962,5987-0.12,68495
1963,5987-0.13,68378
1964,5987-0.14,68258
1965,5987-0.15,68141
1966,5987-0.16,68030
1967,5987-0.17,67938
1968,5987-0.18,67846
1969,5987-0.19,67768
1970,5987-0.20,67697
1971,5987-0.21,67631
1972,5987-0.22,67546
1973,5987-0.23,67457
1974,5987-0.24,67369
1975,5987-0.25,67290
1976,5987-0.26,67213
1977,5987-0.27,67125
1978,5987-0.28,67043
1979,5987-0.29,66953
1980,5987-0.30,66869
1981,5987-0.31,66784
1982,5987-0.32,66694
1983,5987-0.33,66601
1984,5987-0.34,66432
1985,5987-0.35,65796
1986,5987-0.36,65301
1987,5987-0.37,64952
1988,5987-0.38,64618
1989,5987-0.39,64352
1990,5987-0.40,64100
1991,5987-0.41,63858
1992,5987-0.42,63625
1993,5987-0.43,63401
1994,5987-0.44,63161
1995,5987-0.45,62894
1996,5987-0.46,62666
1997,5987-0.47,62431
1998,5987-0.48,62172
1999,5987-0.49,61900
2000,5987-0.50,61203
2001,5987-0.51,56578
2002,5987-0.52,52550
2003,5987-0.53,49583
2004,5987-0.54,47391
2005,5987-0.55,45531
2006,5987-0.56,43942
2007,5987-0.57,42643
2008,5987-0.58,41477
2009,5987-0.59,40570
2010,5987-0.60,39853
2011,5987-0.61,39266
2012,5987-0.62,38842
2013,5987-0.63,38483
2014,5987-0.64,38180
2015,5987-0.65,37948
2016,5987-0.66,37718
2017,5987-0.67,37518
2018,5987-0.68,37357
2019,5987-0.69,37189
2020,5987-0.70,37011
2021,5987-0.71,36761
2022,5987-0.72,36549
2023,5987-0.73,36357
2024,5987-0.74,36127
2025,5987-0.75,34419
2026,5987-0.76,26718
2027,5987-0.77,21207
2028,5987-0.78,17377
2029,5987-0.79,14456
2030,5987-0.80,12134
2031,5987-0.81,10122
2032,5987-0.82,8508
2033,5987-0.83,7235
2034,5987-0.84,5449
2035,5987-0.85,4149
2036,5987-0.86,3233
2037,5987-0.87,2545
2038,5987-0.88,2021
2039,5987-0.89,1631
2040,5987-0.90,1325
2041,5987-0.91,1101
2042,5987-0.92,942
2043,5987-0.93,800
2044,5987-0.94,698
2045,5987-0.95,568
2046,5987-0.96,406
2047,5987-0.97,315
2048,5987-0.98,237
2049,5987-0.99,168
2050,5987-0.100,145
2051,5987-0.101,110
2052,5987-0.102,89
2053,5987-0.103,65
2054,5987-0.104,44
2055,5987-0.105,33
2056,5987-0.106,23
2057,5987-0.107,18
2058,5987-0.108,16
2059,5987-0.109,8
2060,5987-0.110,6
2061,5987-0.111,1
2062,5987-0.112,1
2063,5987-0.113,1
2064,5987-1.0,20085
2065,5987-1.1,20085
2066,5987-1.2,19077
2067,5987-1.3,18544
2068,5987-1.4,18397
2069,5987-1.5,18324
2070,5987-1.6,18280
2071,5987-1.7,18245
2072,5987-1.8,18228
2073,5987-1.9,18209
2074,5987-1.10,18195
2075,5987-1.11,18179
2076,5987-1.12,18147
2077,5987-1.13,18116
2078,5987-1.14,18085
2079,5987-1.15,18054
2080,5987-1.16,18025
2081,5987-1.17,17994
2082,5987-1.18,17972
2083,5987-1.19,17950
2084,5987-1.20,17928
2085,5987-1.21,17915
2086,5987-1.22,17898
2087,5987-1.23,17876
2088,5987-1.24,17856
2089,5987-1.25,17840
2090,5987-1.26,17826
2091,5987-1.27,17800
2092,5987-1.28,17782
2093,5987-1.29,17763
2094,5987-1.30,17738
2095,5987-1.31,17706
2096,5987-1.32,17679
2097,5987-1.33,17656
2098,5987-1.34,17603
2099,5987-1.35,17473
2100,5987-1.36,17343
2101,5987-1.37,17235
2102,5987-1.38,17138
2103,5987-1.39,17060
2104,5987-1.40,16980
2105,5987-1.41,16906
2106,5987-1.42,16834
2107,5987-1.43,16766
2108,5987-1.44,16693
2109,5987-1.45,16625
2110,5987-1.46,16544
2111,5987-1.47,16472
2112,5987-1.48,16388
2113,5987-1.49,16309
2114,5987-1.50,16039
2115,5987-1.51,14805
2116,5987-1.52,13635
